timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781870399348,1,eth-updown-5m-1781870400,promote_skipped,WAITING_ENTRY,0.6600,1690.2600,,,,0.4900,0.5000,0.5100,0.5200
1781870699351,2,eth-updown-5m-1781870700,promote_skipped,WAITING_ENTRY,0.7514,1692.5939,,,,0.4900,0.5200,0.5100,0.5200
1781870999349,3,eth-updown-5m-1781871000,promote_skipped,WAITING_ENTRY,0.7657,1692.3698,,,,0.4700,0.5200,0.5300,0.5400
1781871299350,4,eth-updown-5m-1781871300,promote_skipped,WAITING_ENTRY,1.0693,1689.0627,,,,0.5100,0.5200,0.4800,0.5000
1781871599352,5,eth-updown-5m-1781871600,promote_skipped,WAITING_ENTRY,1.1921,1686.7404,,,,0.5300,0.5400,0.4700,0.4900
1781871899351,6,eth-updown-5m-1781871900,promote_skipped,WAITING_ENTRY,1.1307,1687.2847,,,,0.5300,0.5400,0.4700,0.4800
1781872199351,7,eth-updown-5m-1781872200,promote_skipped,WAITING_ENTRY,1.0079,1687.8597,,,,0.5200,0.5400,0.4800,0.4900
1781872499351,8,eth-updown-5m-1781872500,promote_skipped,WAITING_ENTRY,1.0700,1684.8878,,,,0.5200,0.5300,0.4700,0.4800
1781872799352,9,eth-updown-5m-1781872800,promote_skipped,WAITING_ENTRY,1.5007,1687.2514,,,,0.5000,0.5400,0.4900,0.5000
1781873099354,10,eth-updown-5m-1781873100,promote_skipped,WAITING_ENTRY,1.9050,1685.4076,,,,0.5300,0.5400,0.4700,0.4900
1781873399353,11,eth-updown-5m-1781873400,promote_skipped,WAITING_ENTRY,2.2957,1679.1196,,,,0.5400,0.5600,0.4600,0.4700
1781873699354,12,eth-updown-5m-1781873700,promote_skipped,WAITING_ENTRY,3.3071,1690.7405,,,,0.4800,0.4900,0.5200,0.5300
1781873999379,13,eth-updown-5m-1781874000,promote_skipped,WAITING_ENTRY,3.5286,1693.9287,,,,0.4700,0.4900,0.5200,0.5300
1781874299361,14,eth-updown-5m-1781874300,promote_skipped,WAITING_ENTRY,3.3686,1693.7778,,,,0.4900,0.5000,0.5100,0.5200
1781874599362,15,eth-updown-5m-1781874600,promote_skipped,WAITING_ENTRY,2.2829,1694.2655,,,,0.5500,0.5600,0.4500,0.5300
1781874899360,16,eth-updown-5m-1781874900,promote_skipped,WAITING_ENTRY,1.9636,1692.2562,,,,0.4800,0.4900,0.5200,0.5300
1781875199363,17,eth-updown-5m-1781875200,promote_skipped,WAITING_ENTRY,1.8871,1687.8135,,,,0.5200,0.5300,0.4800,0.4900
1781875499364,18,eth-updown-5m-1781875500,promote_skipped,WAITING_ENTRY,1.6514,1689.1877,,,,0.4900,0.5100,0.5100,0.5200
1781875799367,19,eth-updown-5m-1781875800,promote_skipped,WAITING_ENTRY,1.8464,1689.9412,,,,0.5000,0.5100,0.5000,0.5100
