timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781871299349,3,eth-updown-5m-1781871000,CLOSED_TIME,24.0000,24.4898,0.4898,1689.0627,1692.4503,DOWN,j_endgame,12,100.00,-24.5405,1.0693,0,0,DOWN,j_final_seal_taker_down_fill_0.98_ask_0.99_gap_z_-1.39_phase_accumulate_pnl_proj_+0.00_tape_$104/11_xc0,false,,,
1781871599351,4,eth-updown-5m-1781871300,CLOSED_TIME,70.5488,71.5088,0.9600,1686.7404,1689.0016,DOWN,j_endgame,12,100.00,-14.6922,1.1921,0,0,DOWN,j_final_seal_taker_down_fill_0.98_ask_0.99_gap_z_-1.52_phase_accumulate_pnl_proj_+0.00_tape_$73/8_xc0,false,,,
1781872199350,6,eth-updown-5m-1781871900,CLOSED_TIME,8.0000,8.1633,0.1633,1687.8597,1687.0984,UP,j_endgame,12,100.00,5.8515,1.0079,2,1,UP,j_final_seal_taker_up_fill_0.98_ask_0.99_gap_z_+1.38_phase_late_pnl_proj_+0.00_tape_$867/13_xc2,false,,,
1781875499362,17,eth-updown-5m-1781875200,CLOSED_TIME,48.0000,48.7322,0.7322,1689.1877,1687.9713,UP,j_endgame,13,100.00,5.7054,1.6514,6,2,UP,j_final_seal_taker_up_fill_0.98_ask_0.98_gap_z_+1.37_phase_accumulate_pnl_proj_+0.00_tape_$50/8_xc6,false,,,
1781876399369,20,eth-updown-5m-1781876100,CLOSED_TIME,45.2749,46.8492,1.5743,1694.5451,1691.9074,UP,j_endgame,13,100.00,12.0335,1.6979,4,2,UP,j_final_seal_taker_up_fill_0.97_ask_0.97_gap_z_+1.35_phase_accumulate_pnl_proj_+0.00_tape_$91/21_xc4,false,,,
1781876699373,21,eth-updown-5m-1781876400,CLOSED_TIME,32.0000,32.3232,0.3232,1699.8523,1694.7318,UP,j_endgame,13,100.00,22.7112,1.7464,4,1,UP,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.35_phase_accumulate_pnl_proj_+0.00_tape_$145/21_xc4,false,,,
1781878199375,26,eth-updown-5m-1781877900,CLOSED_TIME,24.0000,24.2424,0.2424,1698.9261,1702.5212,DOWN,j_endgame,14,100.00,-13.8842,2.0057,0,0,DOWN,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.92_phase_accumulate_pnl_proj_+0.00_tape_$0/0_xc0,false,,,
1781879399377,30,eth-updown-5m-1781879100,CLOSED_TIME,63.4481,64.2539,0.8058,1702.1124,1698.1851,UP,j_endgame,14,100.00,15.7331,1.9336,0,0,UP,j_final_seal_taker_up_fill_0.98_ask_0.98_gap_z_+1.48_phase_accumulate_pnl_proj_+0.00_tape_$50/3_xc0,false,,,
1781879999373,32,eth-updown-5m-1781879700,CLOSED_TIME,53.6347,54.2590,0.6242,1703.6198,1702.0693,UP,j_endgame,14,100.00,6.9684,1.7236,0,0,UP,j_final_seal_taker_up_fill_0.98_ask_0.99_gap_z_+1.49_phase_accumulate_pnl_proj_+0.00_tape_$224/15_xc0,false,,,
1781880599375,34,eth-updown-5m-1781880300,CLOSED_TIME,32.0000,32.4881,0.4881,1706.8578,1703.3664,UP,j_endgame,14,100.00,14.8592,1.8200,0,0,UP,j_final_seal_taker_up_fill_0.98_ask_0.99_gap_z_+1.43_phase_accumulate_pnl_proj_+0.00_tape_$335/38_xc0,false,,,
