timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781870344559,0,eth-updown-5m-1781870100,armed_init,,DOWN,0.1850,0.8150,0.6300,0.0000,false,0,0,81.67,55,0.6600,1689.9858,1689.9858,0.0000,,,
1781870423278,1,eth-updown-5m-1781870400,armed_init,,UP,0.6150,0.4000,0.2150,0.0000,false,0,0,8.00,276,0.6350,1690.6193,1690.2414,0.3780,0.016509,0.009462,0.003958
1781870723914,2,eth-updown-5m-1781870700,armed_init,,DOWN,0.3750,0.6350,0.2600,0.0000,false,0,0,8.00,276,0.7371,1692.1889,1692.5826,-0.3937,-0.016488,-0.000653,0.000614
1781871023578,3,eth-updown-5m-1781871000,armed_init,,DOWN,0.2650,0.7350,0.4700,0.0000,false,0,0,8.00,276,0.8900,1691.5805,1692.4503,-0.8699,-0.043747,-0.035136,-0.012224
1781871325270,4,eth-updown-5m-1781871300,armed_init,,DOWN,0.2550,0.7550,0.5000,0.0000,false,0,0,8.67,274,1.0993,1687.8350,1689.0016,-1.1667,-0.023235,-0.019191,0.010056
1781871624106,5,eth-updown-5m-1781871600,armed_init,,DOWN,0.4750,0.5250,0.0500,0.0000,false,0,0,8.33,275,1.1929,1687.2443,1686.9179,0.3264,0.005791,0.022268,0.006014
1781871705195,5,eth-updown-5m-1781871600,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.3800,true,1,1,35.33,194,1.1271,1687.3632,1686.9179,0.4454,0.019260,0.025252,0.014958
1781871707318,5,eth-updown-5m-1781871600,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.1800,false,2,1,36.00,192,1.1271,1687.4207,1686.9179,0.5029,0.021028,0.025637,-0.001807
1781871707724,5,eth-updown-5m-1781871600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0400,false,3,1,36.00,192,1.1271,1687.4207,1686.9179,0.5029,0.021028,0.025637,-0.001807
1781871896671,5,eth-updown-5m-1781871600,mid_cross,UP,DOWN,0.4650,0.4750,0.0100,0.8800,true,4,2,99.00,3,1.1307,1687.3997,1686.9179,0.4818,0.000557,-0.004331,0.001392
1781871923711,6,eth-updown-5m-1781871900,armed_init,,TIE,0.5050,0.5050,0.0000,0.0000,false,0,0,8.00,276,1.0829,1686.8620,1687.0984,-0.2363,-0.009186,-0.017268,-0.001126
1781871930343,6,eth-updown-5m-1781871900,mid_cross,UP,DOWN,0.4700,0.4850,0.0150,0.0600,false,1,0,10.33,269,1.0829,1687.0663,1687.0984,-0.0320,0.005152,0.002986,-0.000620
1781871963267,6,eth-updown-5m-1781871900,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.2600,true,2,1,21.33,236,1.0900,1686.7334,1687.0984,-0.3649,0.001442,0.001394,0.004251
1781872223347,7,eth-updown-5m-1781872200,armed_init,,UP,0.5650,0.4450,0.1200,0.0000,false,0,0,8.00,276,0.8821,1688.0053,1687.8659,0.1395,0.004292,0.014797,0.016232
1781872243224,7,eth-updown-5m-1781872200,mid_cross,UP,DOWN,0.4800,0.5050,0.0250,0.2600,true,1,1,14.67,256,0.8821,1688.2137,1687.8659,0.3478,0.010419,0.005834,-0.000512
1781872245385,7,eth-updown-5m-1781872200,mid_cross,DOWN,UP,0.5550,0.5050,0.0500,0.0800,false,2,1,15.33,254,0.8821,1688.2108,1687.8659,0.3450,0.005731,0.004676,-0.001104
1781872255028,7,eth-updown-5m-1781872200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1100,false,3,1,18.67,244,0.8821,1687.8473,1687.8659,-0.0186,-0.020458,-0.014805,0.001056
1781872523535,8,eth-updown-5m-1781872500,armed_init,,UP,0.6250,0.3750,0.2500,0.0000,false,0,0,8.00,276,1.1157,1685.1683,1684.7282,0.4401,0.041086,0.019981,0.002809
1781872537624,8,eth-updown-5m-1781872500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2600,true,1,1,12.67,262,1.1157,1684.4197,1684.7282,-0.3085,-0.031702,-0.035445,0.002895
1781872539311,8,eth-updown-5m-1781872500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,2,1,13.33,260,1.1157,1684.4134,1684.7282,-0.3147,-0.032701,-0.030375,0.003870
